time,status,f0_
2024-03-09 20:47:00,approved,153
2024-03-09 20:47:00,refunded,1
2024-03-09 20:48:00,approved,128
2024-03-09 20:48:00,reversed,3
2024-03-09 20:48:00,denied,16
2024-03-09 20:49:00,denied,16
2024-03-09 20:49:00,reversed,2
2024-03-09 20:49:00,approved,121
2024-03-09 20:50:00,approved,121
2024-03-09 20:50:00,denied,22
2024-03-09 20:51:00,approved,132
2024-03-09 20:51:00,denied,19
2024-03-09 20:51:00,reversed,2
2024-03-09 20:52:00,reversed,2
2024-03-09 20:52:00,denied,12
2024-03-09 20:52:00,refunded,1
2024-03-09 20:52:00,approved,136
2024-03-09 20:53:00,reversed,1
2024-03-09 20:53:00,refunded,1
2024-03-09 20:53:00,approved,115
2024-03-09 20:53:00,denied,17
2024-03-09 20:54:00,approved,128
2024-03-09 20:54:00,reversed,2
2024-03-09 20:54:00,refunded,1
2024-03-09 20:54:00,denied,15
2024-03-09 20:55:00,approved,101
2024-03-09 20:55:00,denied,14
2024-03-09 20:56:00,approved,105
2024-03-09 20:56:00,denied,14
2024-03-09 20:57:00,approved,115
2024-03-09 20:57:00,denied,18
2024-03-09 20:57:00,refunded,1
2024-03-09 20:58:00,backend_reversed,1
2024-03-09 20:58:00,approved,114
2024-03-09 20:58:00,denied,15
2024-03-09 20:59:00,denied,12
2024-03-09 20:59:00,approved,125
2024-03-09 21:00:00,refunded,1
2024-03-09 21:00:00,approved,87
2024-03-09 21:00:00,denied,12
2024-03-09 21:01:00,backend_reversed,1
2024-03-09 21:01:00,refunded,1
2024-03-09 21:01:00,denied,12
2024-03-09 21:01:00,reversed,3
2024-03-09 21:01:00,approved,112
2024-03-09 21:02:00,approved,126
2024-03-09 21:02:00,denied,12
2024-03-09 21:02:00,reversed,1
2024-03-09 21:03:00,approved,127
2024-03-09 21:03:00,refunded,1
2024-03-09 21:03:00,denied,18
2024-03-09 21:04:00,denied,15
2024-03-09 21:04:00,approved,125
2024-03-09 21:05:00,denied,15
2024-03-09 21:05:00,reversed,1
2024-03-09 21:05:00,approved,117
2024-03-09 21:06:00,approved,108
2024-03-09 21:06:00,denied,17
2024-03-09 21:07:00,denied,15
2024-03-09 21:07:00,approved,128
2024-03-09 21:07:00,reversed,1
2024-03-09 21:08:00,denied,21
2024-03-09 21:08:00,approved,99
2024-03-09 21:09:00,approved,113
2024-03-09 21:09:00,denied,14
2024-03-09 21:10:00,approved,119
2024-03-09 21:10:00,reversed,3
2024-03-09 21:10:00,backend_reversed,1
2024-03-09 21:10:00,denied,16
2024-03-09 21:11:00,refunded,2
2024-03-09 21:11:00,approved,96
2024-03-09 21:11:00,backend_reversed,2
2024-03-09 21:11:00,denied,14
2024-03-09 21:11:00,reversed,1
2024-03-09 21:12:00,backend_reversed,1
2024-03-09 21:12:00,denied,11
2024-03-09 21:12:00,approved,104
2024-03-09 21:12:00,reversed,1
2024-03-09 21:13:00,approved,103
2024-03-09 21:13:00,denied,7
2024-03-09 21:13:00,reversed,1
2024-03-09 21:13:00,backend_reversed,1
2024-03-09 21:14:00,approved,110
2024-03-09 21:14:00,denied,17
2024-03-09 21:14:00,backend_reversed,2
2024-03-09 21:14:00,reversed,3
2024-03-09 21:15:00,approved,116
2024-03-09 21:15:00,denied,13
2024-03-09 21:15:00,backend_reversed,2
2024-03-09 21:16:00,denied,22
2024-03-09 21:16:00,backend_reversed,2
2024-03-09 21:16:00,approved,110
2024-03-09 21:16:00,reversed,1
2024-03-09 21:17:00,approved,101
2024-03-09 21:17:00,denied,20
2024-03-09 21:18:00,denied,12
2024-03-09 21:18:00,approved,103
2024-03-09 21:18:00,refunded,1
2024-03-09 21:18:00,backend_reversed,1
2024-03-09 21:19:00,denied,15
2024-03-09 21:19:00,approved,114
2024-03-09 21:20:00,denied,19
2024-03-09 21:20:00,reversed,2
2024-03-09 21:20:00,refunded,1
2024-03-09 21:20:00,approved,102
2024-03-09 21:21:00,backend_reversed,1
2024-03-09 21:21:00,approved,107
2024-03-09 21:21:00,refunded,1
2024-03-09 21:21:00,denied,14
2024-03-09 21:21:00,reversed,2
2024-03-09 21:22:00,approved,112
2024-03-09 21:22:00,reversed,1
2024-03-09 21:22:00,denied,19
2024-03-09 21:23:00,approved,117
2024-03-09 21:23:00,denied,8
2024-03-09 21:23:00,reversed,1
2024-03-09 21:24:00,refunded,1
2024-03-09 21:24:00,approved,117
2024-03-09 21:24:00,denied,18
2024-03-09 21:25:00,approved,122
2024-03-09 21:25:00,backend_reversed,1
2024-03-09 21:25:00,denied,13
2024-03-09 21:26:00,denied,16
2024-03-09 21:26:00,backend_reversed,1
2024-03-09 21:26:00,approved,97
2024-03-09 21:27:00,reversed,1
2024-03-09 21:27:00,approved,122
2024-03-09 21:27:00,denied,13
2024-03-09 21:27:00,backend_reversed,1
2024-03-09 21:28:00,approved,103
2024-03-09 21:28:00,denied,17
2024-03-09 21:29:00,approved,101
2024-03-09 21:29:00,reversed,1
2024-03-09 21:29:00,denied,15
2024-03-09 21:30:00,approved,100
2024-03-09 21:30:00,denied,18
2024-03-09 21:31:00,refunded,1
2024-03-09 21:31:00,denied,23
2024-03-09 21:31:00,approved,114
2024-03-09 21:32:00,denied,9
2024-03-09 21:32:00,approved,108
2024-03-09 21:32:00,reversed,1
2024-03-09 21:33:00,approved,95
2024-03-09 21:33:00,denied,23
2024-03-09 21:34:00,denied,12
2024-03-09 21:34:00,approved,93
2024-03-09 21:34:00,refunded,1
2024-03-09 21:35:00,denied,16
2024-03-09 21:35:00,approved,95
2024-03-09 21:35:00,refunded,1
2024-03-09 21:35:00,reversed,1
2024-03-09 21:36:00,refunded,1
2024-03-09 21:36:00,denied,15
2024-03-09 21:36:00,approved,100
2024-03-09 21:37:00,denied,17
2024-03-09 21:37:00,approved,92
2024-03-09 21:38:00,denied,16
2024-03-09 21:38:00,approved,79
2024-03-09 21:39:00,approved,90
2024-03-09 21:39:00,denied,16
2024-03-09 21:40:00,denied,14
2024-03-09 21:40:00,approved,89
2024-03-09 21:41:00,denied,7
2024-03-09 21:41:00,reversed,2
2024-03-09 21:41:00,approved,85
2024-03-09 21:41:00,refunded,1
2024-03-09 21:42:00,refunded,1
2024-03-09 21:42:00,reversed,1
2024-03-09 21:42:00,denied,10
2024-03-09 21:42:00,backend_reversed,1
2024-03-09 21:42:00,approved,98
2024-03-09 21:43:00,reversed,6
2024-03-09 21:43:00,denied,16
2024-03-09 21:43:00,backend_reversed,1
2024-03-09 21:43:00,approved,108
2024-03-09 21:44:00,reversed,1
2024-03-09 21:44:00,approved,81
2024-03-09 21:44:00,denied,18
2024-03-09 21:45:00,approved,103
2024-03-09 21:45:00,backend_reversed,1
2024-03-09 21:45:00,reversed,1
2024-03-09 21:45:00,denied,10
2024-03-09 21:46:00,reversed,1
2024-03-09 21:46:00,approved,89
2024-03-09 21:46:00,denied,12
2024-03-09 21:47:00,denied,11
2024-03-09 21:47:00,reversed,2
2024-03-09 21:47:00,approved,76
2024-03-09 21:48:00,approved,109
2024-03-09 21:48:00,denied,19
2024-03-09 21:49:00,approved,102
2024-03-09 21:49:00,reversed,1
2024-03-09 21:49:00,denied,13
2024-03-09 21:50:00,denied,13
2024-03-09 21:50:00,refunded,1
2024-03-09 21:50:00,reversed,1
2024-03-09 21:50:00,approved,74
2024-03-09 21:51:00,approved,79
2024-03-09 21:51:00,denied,11
2024-03-09 21:52:00,approved,94
2024-03-09 21:52:00,denied,15
2024-03-09 21:53:00,approved,87
2024-03-09 21:53:00,denied,15
2024-03-09 21:54:00,approved,90
2024-03-09 21:54:00,denied,14
2024-03-09 21:55:00,denied,12
2024-03-09 21:55:00,approved,90
2024-03-09 21:56:00,denied,15
2024-03-09 21:56:00,reversed,3
2024-03-09 21:56:00,approved,94
2024-03-09 21:57:00,denied,12
2024-03-09 21:57:00,approved,83
2024-03-09 21:58:00,approved,86
2024-03-09 21:58:00,denied,7
2024-03-09 21:58:00,reversed,1
2024-03-09 21:58:00,refunded,1
2024-03-09 21:59:00,denied,8
2024-03-09 21:59:00,approved,98
2024-03-09 22:00:00,denied,10
2024-03-09 22:00:00,approved,86
2024-03-09 22:01:00,denied,6
2024-03-09 22:01:00,approved,87
2024-03-09 22:01:00,refunded,1
2024-03-09 22:02:00,denied,5
2024-03-09 22:02:00,approved,71
2024-03-09 22:02:00,reversed,1
2024-03-09 22:03:00,denied,10
2024-03-09 22:03:00,approved,101
2024-03-09 22:04:00,approved,95
2024-03-09 22:04:00,denied,13
2024-03-09 22:05:00,denied,10
2024-03-09 22:05:00,approved,75
2024-03-09 22:06:00,denied,10
2024-03-09 22:06:00,approved,91
2024-03-09 22:07:00,approved,73
2024-03-09 22:07:00,denied,14
2024-03-09 22:08:00,denied,11
2024-03-09 22:08:00,refunded,1
2024-03-09 22:08:00,approved,75
2024-03-09 22:09:00,denied,11
2024-03-09 22:09:00,approved,86
2024-03-09 22:09:00,refunded,1
2024-03-09 22:10:00,approved,83
2024-03-09 22:10:00,refunded,1
2024-03-09 22:10:00,denied,19
2024-03-09 22:11:00,approved,67
2024-03-09 22:11:00,denied,16
2024-03-09 22:12:00,denied,12
2024-03-09 22:12:00,approved,56
2024-03-09 22:13:00,denied,14
2024-03-09 22:13:00,approved,87
2024-03-09 22:14:00,backend_reversed,1
2024-03-09 22:14:00,reversed,1
2024-03-09 22:14:00,denied,15
2024-03-09 22:14:00,approved,70
2024-03-09 22:15:00,denied,11
2024-03-09 22:15:00,approved,81
2024-03-09 22:16:00,denied,11
2024-03-09 22:16:00,approved,70
2024-03-09 22:17:00,approved,61
2024-03-09 22:17:00,denied,13
2024-03-09 22:18:00,denied,10
2024-03-09 22:18:00,approved,56
2024-03-09 22:18:00,refunded,1
2024-03-09 22:19:00,reversed,1
2024-03-09 22:19:00,denied,6
2024-03-09 22:19:00,approved,68
2024-03-09 22:20:00,approved,83
2024-03-09 22:20:00,denied,9
2024-03-09 22:21:00,denied,14
2024-03-09 22:21:00,approved,61
2024-03-09 22:22:00,approved,79
2024-03-09 22:22:00,denied,8
2024-03-09 22:23:00,denied,8
2024-03-09 22:23:00,reversed,3
2024-03-09 22:23:00,approved,60
2024-03-09 22:24:00,denied,5
2024-03-09 22:24:00,approved,60
2024-03-09 22:25:00,denied,7
2024-03-09 22:25:00,backend_reversed,1
2024-03-09 22:25:00,refunded,1
2024-03-09 22:25:00,approved,61
2024-03-09 22:25:00,reversed,1
2024-03-09 22:26:00,reversed,1
2024-03-09 22:26:00,denied,6
2024-03-09 22:26:00,approved,69
2024-03-09 22:27:00,approved,62
2024-03-09 22:27:00,denied,4
2024-03-09 22:27:00,reversed,1
2024-03-09 22:28:00,denied,6
2024-03-09 22:28:00,approved,71
2024-03-09 22:29:00,approved,68
2024-03-09 22:29:00,denied,8
2024-03-09 22:29:00,reversed,1
2024-03-09 22:30:00,denied,6
2024-03-09 22:30:00,approved,62
2024-03-09 22:31:00,denied,3
2024-03-09 22:31:00,reversed,2
2024-03-09 22:31:00,approved,49
2024-03-09 22:32:00,approved,52
2024-03-09 22:32:00,denied,4
2024-03-09 22:32:00,refunded,1
2024-03-09 22:33:00,approved,67
2024-03-09 22:33:00,reversed,1
2024-03-09 22:33:00,denied,6
2024-03-09 22:34:00,approved,48
2024-03-09 22:34:00,refunded,1
2024-03-09 22:34:00,denied,9
2024-03-09 22:35:00,denied,8
2024-03-09 22:35:00,reversed,1
2024-03-09 22:35:00,approved,64
2024-03-09 22:36:00,denied,13
2024-03-09 22:36:00,approved,43
2024-03-09 22:37:00,approved,60
2024-03-09 22:37:00,denied,7
2024-03-09 22:38:00,approved,61
2024-03-09 22:38:00,denied,8
2024-03-09 22:38:00,refunded,1
2024-03-09 22:39:00,approved,54
2024-03-09 22:39:00,denied,9
2024-03-09 22:40:00,approved,66
2024-03-09 22:40:00,denied,7
2024-03-09 22:41:00,denied,11
2024-03-09 22:41:00,approved,66
2024-03-09 22:42:00,approved,53
2024-03-09 22:42:00,denied,8
2024-03-09 22:43:00,denied,9
2024-03-09 22:43:00,approved,62
2024-03-09 22:44:00,approved,57
2024-03-09 22:44:00,denied,11
2024-03-09 22:45:00,denied,10
2024-03-09 22:45:00,approved,64
2024-03-09 22:45:00,reversed,1
2024-03-09 22:46:00,denied,12
2024-03-09 22:46:00,approved,53
2024-03-09 22:47:00,refunded,1
2024-03-09 22:47:00,denied,15
2024-03-09 22:47:00,approved,66
2024-03-09 22:48:00,backend_reversed,1
2024-03-09 22:48:00,approved,43
2024-03-09 22:48:00,denied,8
2024-03-09 22:49:00,approved,55
2024-03-09 22:49:00,denied,8
2024-03-09 22:50:00,denied,7
2024-03-09 22:50:00,approved,39
2024-03-09 22:51:00,approved,42
2024-03-09 22:51:00,denied,15
2024-03-09 22:52:00,denied,12
2024-03-09 22:52:00,reversed,1
2024-03-09 22:52:00,approved,47
2024-03-09 22:53:00,denied,11
2024-03-09 22:53:00,approved,49
2024-03-09 22:54:00,approved,49
2024-03-09 22:54:00,denied,14
2024-03-09 22:55:00,approved,50
2024-03-09 22:55:00,denied,11
2024-03-09 22:55:00,reversed,1
2024-03-09 22:56:00,approved,56
2024-03-09 22:56:00,denied,5
2024-03-09 22:57:00,approved,46
2024-03-09 22:57:00,refunded,1
2024-03-09 22:57:00,denied,9
2024-03-09 22:58:00,denied,11
2024-03-09 22:58:00,reversed,1
2024-03-09 22:58:00,approved,48
2024-03-09 22:59:00,approved,59
2024-03-09 22:59:00,denied,5
2024-03-09 22:59:00,refunded,1
2024-03-09 23:00:00,approved,53
2024-03-09 23:00:00,denied,9
2024-03-09 23:01:00,denied,9
2024-03-09 23:01:00,approved,44
2024-03-09 23:02:00,denied,11
2024-03-09 23:02:00,approved,54
2024-03-09 23:03:00,approved,55
2024-03-09 23:03:00,denied,4
2024-03-09 23:04:00,approved,55
2024-03-09 23:04:00,denied,12
2024-03-09 23:05:00,denied,6
2024-03-09 23:05:00,approved,42
2024-03-09 23:06:00,approved,44
2024-03-09 23:06:00,denied,8
2024-03-09 23:07:00,denied,6
2024-03-09 23:07:00,approved,51
2024-03-09 23:07:00,reversed,1
2024-03-09 23:08:00,approved,46
2024-03-09 23:08:00,denied,5
2024-03-09 23:09:00,reversed,2
2024-03-09 23:09:00,denied,7
2024-03-09 23:09:00,approved,29
2024-03-09 23:10:00,approved,33
2024-03-09 23:10:00,denied,3
2024-03-09 23:11:00,approved,33
2024-03-09 23:11:00,denied,3
2024-03-09 23:12:00,approved,47
2024-03-09 23:12:00,denied,4
2024-03-09 23:13:00,denied,5
2024-03-09 23:13:00,approved,43
2024-03-09 23:14:00,approved,37
2024-03-09 23:14:00,denied,8
2024-03-09 23:14:00,failed,1
2024-03-09 23:15:00,denied,9
2024-03-09 23:15:00,approved,36
2024-03-09 23:16:00,approved,40
2024-03-09 23:16:00,denied,9
2024-03-09 23:17:00,approved,25
2024-03-09 23:17:00,denied,4
2024-03-09 23:18:00,approved,25
2024-03-09 23:18:00,denied,6
2024-03-09 23:19:00,approved,30
2024-03-09 23:19:00,denied,7
2024-03-09 23:20:00,approved,29
2024-03-09 23:20:00,refunded,1
2024-03-09 23:20:00,denied,5
2024-03-09 23:21:00,reversed,2
2024-03-09 23:21:00,denied,6
2024-03-09 23:21:00,approved,52
2024-03-09 23:22:00,denied,5
2024-03-09 23:22:00,approved,35
2024-03-09 23:23:00,approved,20
2024-03-09 23:23:00,denied,4
2024-03-09 23:24:00,approved,28
2024-03-09 23:24:00,denied,2
2024-03-09 23:24:00,processing,1
2024-03-09 23:25:00,approved,34
2024-03-09 23:25:00,denied,6
2024-03-09 23:26:00,approved,37
2024-03-09 23:26:00,denied,2
2024-03-09 23:27:00,approved,20
2024-03-09 23:27:00,reversed,1
2024-03-09 23:27:00,denied,10
2024-03-09 23:28:00,denied,6
2024-03-09 23:28:00,approved,26
2024-03-09 23:29:00,approved,37
2024-03-09 23:29:00,denied,7
2024-03-09 23:30:00,denied,5
2024-03-09 23:30:00,approved,27
2024-03-09 23:31:00,approved,31
2024-03-09 23:31:00,denied,1
2024-03-09 23:32:00,denied,3
2024-03-09 23:32:00,approved,26
2024-03-09 23:33:00,denied,9
2024-03-09 23:33:00,approved,21
2024-03-09 23:34:00,approved,31
2024-03-09 23:34:00,denied,3
2024-03-09 23:35:00,denied,5
2024-03-09 23:35:00,reversed,1
2024-03-09 23:35:00,approved,21
2024-03-09 23:36:00,approved,32
2024-03-09 23:36:00,denied,5
2024-03-09 23:37:00,approved,32
2024-03-09 23:37:00,denied,4
2024-03-09 23:38:00,approved,24
2024-03-09 23:38:00,denied,7
2024-03-09 23:39:00,denied,4
2024-03-09 23:39:00,approved,26
2024-03-09 23:40:00,approved,20
2024-03-09 23:40:00,denied,3
2024-03-09 23:41:00,approved,24
2024-03-09 23:41:00,denied,3
2024-03-09 23:42:00,denied,5
2024-03-09 23:42:00,approved,25
2024-03-09 23:43:00,approved,30
2024-03-09 23:43:00,denied,7
2024-03-09 23:44:00,approved,29
2024-03-09 23:44:00,denied,3
2024-03-09 23:44:00,reversed,1
2024-03-09 23:45:00,approved,28
2024-03-09 23:45:00,refunded,1
2024-03-09 23:45:00,denied,5
2024-03-09 23:46:00,approved,23
2024-03-09 23:46:00,backend_reversed,2
2024-03-09 23:46:00,denied,3
2024-03-09 23:53:00,approved,46
2024-03-09 23:53:00,denied,3
2024-03-09 23:54:00,denied,6
2024-03-09 23:54:00,approved,43
2024-03-09 23:55:00,denied,4
2024-03-09 23:55:00,approved,32
2024-03-09 23:56:00,denied,3
2024-03-09 23:56:00,approved,30
2024-03-09 23:57:00,denied,4
2024-03-09 23:57:00,reversed,1
2024-03-09 23:57:00,approved,21
2024-03-09 23:58:00,processing,3
2024-03-09 23:58:00,approved,11
2024-03-09 23:58:00,reversed,2
2024-03-09 23:58:00,backend_reversed,4
2024-03-09 23:58:00,denied,3
2024-03-09 23:58:00,refunded,1
2024-03-09 23:59:00,processing,4
2024-03-09 23:59:00,denied,1
2024-03-09 23:59:00,backend_reversed,5
2024-03-09 23:59:00,approved,10
2024-03-09 23:59:00,reversed,6
